id,name,brand,price_min,price_max,color_options_count,color_options,image_path
5160,Line File Pedestal,Design Within Reach,"$1,095.00","$1,295.00",N/A,"['Black', 'Oak', 'Walnut']",dwr\5160.jpg
2528209-1,"OE1 Trolley, Top & Bottom Shelf",Herman Miller,N/A,N/A,N/A,"['Black', 'Canyon', 'Glacier', 'Graphite']",dwr\2528209-1.jpg
2197166,Airia Media Cabinet,Herman Miller,N/A,N/A,N/A,['Walnut'],dwr\2197166.jpg
2541415,Follow Me Pedestal,Vitra,"$1,235.00","$1,760.00",N/A,['White'],dwr\2541415.jpg
5157-2,"Line Credenza, Large",Design Within Reach,"$4,745.00","$5,045.00",N/A,"['Black', 'Oak', 'Walnut']",dwr\5157-2.jpg
5157-1,"Line Credenza, Small",Design Within Reach,"$3,845.00","$4,045.00",N/A,"['Black', 'Oak', 'Walnut']",dwr\5157-1.jpg
5280-3,"Eames Storage Unit, 2x2",Herman Miller,"$1,795.00","$2,195.00",N/A,"['Multi', 'Natural']",dwr\5280-3.jpg
5280-4,"Eames Storage Unit, 4x2",Herman Miller,N/A,N/A,N/A,"['Multi', 'Natural']",dwr\5280-4.jpg
2514133-2,"Edel Credenza, 75""",Design Within Reach,"$4,145.00","$4,445.00",N/A,"['Ebonized Oak', 'Oak', 'Walnut']",dwr\2514133-2.jpg
2196236,Lauki Credenza,Treku,"$3,845.00","$4,295.00",N/A,"['Graphite', 'Moss', 'White', 'Glacier Grey']",dwr\2196236.jpg
1789,Morrison Credenza,Design Within Reach,"$6,195.00","$7,245.00",N/A,"['Ebonized Oak', 'Oak', 'Walnut']",dwr\1789.jpg
2514133-1,"Edel Credenza, 60""",Design Within Reach,"$3,395.00","$3,595.00",N/A,"['Ebonized Oak', 'Oak', 'Walnut']",dwr\2514133-1.jpg
5435-1,"Aura Credenza, Low",Treku,"$3,595.00","$3,695.00",N/A,"['Oak / White', 'Walnut / Graphite', 'Black/Grey']",dwr\5435-1.jpg
2553218,Lauki Cabinet,Treku,N/A,N/A,N/A,"['Graphite', 'Moss', 'White', 'Glacier Grey']",dwr\2553218.jpg
598,Finn Juhl Credenza,House of Finn Juhl,N/A,N/A,N/A,"['Walnut Blue', 'Walnut Yellow']",dwr\598.jpg
5435-2,"Aura Credenza, High",Treku,"$3,495.00","$3,595.00",N/A,"['Oak / White', 'Walnut / Graphite', 'Black/Grey']",dwr\5435-2.jpg
5280-2,"Eames Storage Unit, 1x2",Herman Miller,N/A,N/A,N/A,"['Multi', 'Natural']",dwr\5280-2.jpg
5280-1,"Eames Storage Unit, 1x1",Herman Miller,N/A,N/A,N/A,"['Multi', 'Natural']",dwr\5280-1.jpg
2555447,Palm Bed,Design Within Reach,"$3,295.00","$4,295.00",N/A,"['Oak', 'Walnut']",dwr\2555447.jpg
2543450,Rey Dining Table,HAY,N/A,N/A,N/A,"['Deep Black', 'Slate Blue', 'Golden', 'Deep Blue']",dwr\2543450.jpg
9807,USM Haller File Pedestal,USM,N/A,N/A,N/A,"['Anthracite', 'Beige', 'Black', 'Golden Yellow']",dwr\9807.jpg
2197172-2,"Story Bookcase, Tall",Design Within Reach,N/A,N/A,N/A,"['Coal', 'Sesame', 'White', 'Pineapple']",dwr\2197172-2.jpg
2197172-1,"Story Bookcase, Standard",Design Within Reach,N/A,N/A,N/A,"['Coal', 'Sesame', 'White', 'Pineapple']",dwr\2197172-1.jpg
2517373,USM Haller Bookshelf,USM,"$2,795.00","$3,344.00",N/A,"['Anthracite', 'Beige', 'Black', 'Golden Yellow']",dwr\2517373.jpg
9809-1,USM Haller Double File Credenza,USM,N/A,N/A,N/A,"['Anthracite', 'Beige', 'Black', 'Golden Yellow']",dwr\9809-1.jpg
9809-2,USM Haller Half File Credenza,USM,N/A,N/A,N/A,"['Anthracite', 'Beige', 'Black', 'Golden Yellow']",dwr\9809-2.jpg
2576953,Sled Base Mobile File Pedestal,Geiger,N/A,N/A,N/A,"['Ash', 'Oak', 'Walnut']",dwr\2576953.jpg
2528209-2,"OE1 Trolley, Top Drawer & Bottom Shelf",Herman Miller,N/A,N/A,N/A,"['Black', 'Canyon', 'Glacier', 'Graphite']",dwr\2528209-2.jpg
5160,Line File Pedestal,Design Within Reach,"$1,095.00","$1,295.00",N/A,"['Black', 'Oak', 'Walnut']",dwr\5160.jpg
2528209-3,"OE1 Trolley, Top Drawer & File Bin",Herman Miller,N/A,N/A,N/A,"['Black', 'Canyon', 'Glacier', 'Graphite']",dwr\2528209-3.jpg
2528209-1,"OE1 Trolley, Top & Bottom Shelf",Herman Miller,N/A,N/A,N/A,"['Black', 'Canyon', 'Glacier', 'Graphite']",dwr\2528209-1.jpg
2546279,Mobil Mat Trolley,Kartell,N/A,N/A,N/A,"['Black', 'Green', 'Light Blue', 'Red']",dwr\2546279.jpg
2541415,Follow Me Pedestal,Vitra,"$1,235.00","$1,760.00",N/A,['White'],dwr\2541415.jpg
2562243,Arcs Trolley,HAY,$345.00,$545.00,N/A,"['Steel Blue', 'Eggshell', 'Auburn Red', 'Jade Green']",dwr\2562243.jpg
2196211-2,"Folk Ladder Shelving, 32""",Design Within Reach,$995.00,"$1,095.00",N/A,"['Black', 'Natural Ash', 'Walnut']",dwr\2196211-2.jpg
2196211-1,"Folk Ladder Shelving, 18""",Design Within Reach,$795.00,$895.00,N/A,"['Black', 'Natural Ash', 'Walnut']",dwr\2196211-1.jpg
2516429-4,"New Order Bookshelf, High Single with Storage",HAY,"$1,045.00","$5,745.00",N/A,"['Charcoal', 'Light Grey', 'Red']",dwr\2516429-4.jpg
2516429-1,"New Order Bookshelf, High Double",HAY,"$1,045.00","$5,745.00",N/A,"['Charcoal', 'Light Grey', 'Red']",dwr\2516429-1.jpg
2516429-6,"New Order Bookshelf, High Single",HAY,"$1,045.00","$5,745.00",N/A,"['Charcoal', 'Light Grey', 'Red']",dwr\2516429-6.jpg
2516429-8,"New Order Bookshelf, Low Double",HAY,"$1,045.00","$5,745.00",N/A,"['Charcoal', 'Light Grey', 'Red']",dwr\2516429-8.jpg
2516429-3,"New Order Bookshelf, High Double with Double Storage",HAY,"$1,045.00","$5,745.00",N/A,"['Charcoal', 'Light Grey', 'Red']",dwr\2516429-3.jpg
2516429-9,"New Order Bookshelf, Low Wide",HAY,"$1,045.00","$5,745.00",N/A,"['Charcoal', 'Light Grey', 'Red']",dwr\2516429-9.jpg
2516429-11,"New Order Bookshelf, High Triple",HAY,"$1,045.00","$5,745.00",N/A,"['Charcoal', 'Light Grey', 'Red']",dwr\2516429-11.jpg
2516429-5,"New Order Bookshelf, High Single with Double Storage",HAY,"$1,045.00","$5,745.00",N/A,"['Charcoal', 'Light Grey', 'Red']",dwr\2516429-5.jpg
2516429-10,"New Order Bookshelf, Low Single",HAY,"$1,045.00","$5,745.00",N/A,"['Charcoal', 'Light Grey', 'Red']",dwr\2516429-10.jpg
2516429-7,"New Order Bookshelf, Low Triple",HAY,"$1,045.00","$5,745.00",N/A,"['Charcoal', 'Light Grey', 'Red']",dwr\2516429-7.jpg
2198146,String Wall Shelving,String Furniture,$215.00,$935.00,N/A,"['Black', 'Black / White', 'White', 'Black / Oak']",dwr\2198146.jpg
5280-4,"Eames Storage Unit, 4x2",Herman Miller,N/A,N/A,N/A,"['Multi', 'Natural']",dwr\5280-4.jpg
5280-3,"Eames Storage Unit, 2x2",Herman Miller,"$1,795.00","$2,195.00",N/A,"['Multi', 'Natural']",dwr\5280-3.jpg
2198141-2,"String Floor Shelving, 1 Bay",String Furniture,$335.00,$770.00,N/A,"['Black', 'Black / White', 'White', 'Black / Oak']",dwr\2198141-2.jpg
2196214,Folk Ladder Desk,Design Within Reach,$895.00,$995.00,N/A,"['Black', 'Natural Ash', 'Walnut']",dwr\2196214.jpg
2198141-4,"String Floor Shelving, 3 Bay",String Furniture,$810.00,"$1,990.00",N/A,"['Black', 'Black / White', 'White', 'Black / Oak']",dwr\2198141-4.jpg
7422,Stacked Storage Boxes,Muuto,$189.00,$345.00,N/A,"['Light Grey', 'Oak', 'White', 'Dusty Green / Oak']",dwr\7422.jpg
2514746,String Pocket Shelving,String Furniture,$195.00,$240.00,N/A,"['Ash', 'Black', 'Grey', 'Oak / White']",dwr\2514746.jpg
2198141-3,"String Floor Shelving, 2 Bay",String Furniture,$595.00,"$1,400.00",N/A,"['Black', 'Black / White', 'White', 'Black / Oak']",dwr\2198141-3.jpg
2519207,Gridy Fungi Shelf,Audo Copenhagen,$110.00,$200.00,N/A,"['Black Oak', 'Dark Oak', 'Natural Oak']",dwr\2519207.jpg
2545269,Pier Office,HAY,$545.00,"$2,495.00",N/A,"['Monochrome Black', 'Aluminum / White', 'Black/Mallard Blue']",dwr\2545269.jpg
2196233-2,"Aero Shelving, High",Design Within Reach,N/A,N/A,N/A,['Black'],dwr\2196233-2.jpg
2198141-1,"String Floor Shelving, Extension",String Furniture,$260.00,$630.00,N/A,"['Black', 'Black / White', 'White', 'Black / Oak']",dwr\2198141-1.jpg
2197789,Tu W-Pull Mobile Pedestal,Herman Miller,$375.00,$425.00,N/A,"['White', 'Warm Grey Neutral']",dwr\2197789.jpg
4870,Corniche Shelving,Vitra,$115.00,$180.00,N/A,"['Black', 'Japanese Red', 'White']",dwr\4870.jpg
2525375-2,"BM0253 Bookcase, Tall",Carl Hansen & Søn,"$5,460.00","$6,485.00",N/A,"['Oak', 'Walnut']",dwr\2525375-2.jpg
2196233-1,"Aero Shelving, Low",Design Within Reach,N/A,N/A,N/A,['Black'],dwr\2196233-1.jpg
5280-2,"Eames Storage Unit, 1x2",Herman Miller,N/A,N/A,N/A,"['Multi', 'Natural']",dwr\5280-2.jpg
7275,Sapporo Shelving with Cable Management,Stua,"$1,145.00","$3,795.00",N/A,['White'],dwr\7275.jpg
2548214-7,"Stacked Storage System, Configuration 4",Muuto,"$4,296.00","$4,634.00",N/A,"['Light Grey', 'Oak', 'White', 'Dusty Green / Oak']",dwr\2548214-7.jpg
5280-1,"Eames Storage Unit, 1x1",Herman Miller,N/A,N/A,N/A,"['Multi', 'Natural']",dwr\5280-1.jpg
2197788,Tu W-Pull Freestanding Lateral File,Herman Miller,N/A,N/A,N/A,"['White', 'Warm Grey Neutral']",dwr\2197788.jpg
2531358-1,Bost Credenza,Treku,"$1,395.00","$1,445.00",N/A,"['Moss', 'Walnut / Graphite']",dwr\2531358-1.jpg
2571735,Pira Floor Shelving,String Furniture,"$3,925.00","$5,633.00",N/A,"['Black / Walnut', 'White / White Oak']",dwr\2571735.jpg
2548214-1,"Stacked Storage System, Configuration 2",Muuto,"$2,430.00","$2,554.00",N/A,"['Oak', 'White', 'White / Oak']",dwr\2548214-1.jpg
2515457,String Closet Shelving,String Furniture,$265.00,"$1,975.00",N/A,['White'],dwr\2515457.jpg
2525478,Up the Wall Shelving,Bent Hansen,N/A,N/A,N/A,"['Black', 'White']",dwr\2525478.jpg
2536714,Fivesquare,WeDoWood,N/A,N/A,N/A,['Oak'],dwr\2536714.jpg
2548214-2,"Stacked Storage System, Configuration 6",Muuto,"$3,723.00","$3,955.00",N/A,"['Oak', 'White', 'Light Grey / Oak', 'Midnight Blue / Oak']",dwr\2548214-2.jpg
7265,Sapporo Shelving Doors,Stua,N/A,N/A,N/A,"['Frosted', 'Walnut Oak']",dwr\7265.jpg
2548214-12,"Stacked Storage System, Configuration 10",Muuto,"$4,194.00","$4,588.00",N/A,"['Light Grey', 'Oak', 'White']",dwr\2548214-12.jpg
2548214-5,"Stacked Storage System, Configuration 11",Muuto,"$2,890.00","$3,030.00",N/A,"['Oak', 'White']",dwr\2548214-5.jpg
2515689,String Kitchen Shelving,String Furniture,$493.50,"$2,545.00",N/A,[],dwr\2515689.jpg
2516430,New Order Cabinet,HAY,N/A,N/A,N/A,['Charcoal'],dwr\2516430.jpg
2517086,String Outdoor Wall Shelving,String Furniture,$280.00,$660.00,N/A,[],dwr\2517086.jpg
2531624,Plinth Shelf,Audo Copenhagen,$540.00,$575.00,N/A,"['Grey Marble', 'Kunis Breccia']",dwr\2531624.jpg
2197790,Tu W-Pull Storage Case,Herman Miller,$695.00,$845.00,N/A,"['White', 'Warm Grey Neutral']",dwr\2197790.jpg
2531625,Corbel Shelf,Audo Copenhagen,N/A,N/A,N/A,['Darked Stained Oak / Cararra Mable'],dwr\2531625.jpg
2525375-1,"BM0253 Bookcase, Short",Carl Hansen & Søn,"$3,135.00","$3,730.00",N/A,"['Oak', 'Walnut']",dwr\2525375-1.jpg
2571734,Pira Wall Shelving,String Furniture,"$1,721.00","$3,443.00",N/A,"['Black / Walnut', 'White / White Oak']",dwr\2571734.jpg
2527692,Noviembre Shelving,BREUER,N/A,N/A,N/A,['White Oak'],dwr\2527692.jpg
2531359,Bost Storage Box,Treku,N/A,N/A,N/A,['Moss'],dwr\2531359.jpg
2536713,Foursquare,WeDoWood,N/A,N/A,N/A,['Oak'],dwr\2536713.jpg
2548214-9,"Stacked Storage System, Configuration 8",Muuto,"$4,236.00","$4,436.00",N/A,"['Light Grey', 'Oak', 'White', 'White / Oak']",dwr\2548214-9.jpg
2548214-6,"Stacked Storage System, Configuration 1",Muuto,"$2,086.00","$2,202.00",N/A,"['Light Grey', 'Oak', 'White']",dwr\2548214-6.jpg
3161,Kai Shelving Divider,Treku,N/A,N/A,N/A,['Oak'],dwr\3161.jpg
2548214-3,"Stacked Storage System, Configuration 7",Muuto,"$4,215.00","$4,405.00",N/A,"['Light Grey', 'Oak', 'White']",dwr\2548214-3.jpg
2517084,String Outdoor Floor Shelving,String Furniture,$430.00,$940.00,N/A,[],dwr\2517084.jpg
2548214-11,"Stacked Storage System, Configuration 9 2.0",Muuto,"$2,369.00","$2,519.00",N/A,"['Light Grey', 'Oak', 'White']",dwr\2548214-11.jpg
2548214-8,"Stacked Storage System, Configuration 5",Muuto,"$3,081.00","$3,329.00",N/A,"['Light Grey', 'Oak', 'White']",dwr\2548214-8.jpg
2548214-10,"Stacked Storage System, Configuration 8 2.0",Muuto,"$2,751.00","$2,931.00",N/A,"['Light Grey', 'Oak', 'White']",dwr\2548214-10.jpg
2564809,Prouvé Rayonnage Mural,Vitra,N/A,N/A,N/A,"['Black', 'Blanc Colombe', 'Bleu Marcoule']",dwr\2564809.jpg
2527903,Compile Shelving System,Muuto,N/A,N/A,N/A,['Black'],dwr\2527903.jpg
2516277,Rise Bookstand,Sun at Six,N/A,N/A,N/A,['Black Walnut'],dwr\2516277.jpg
2542045,USM Haller Storage Box,USM,N/A,N/A,N/A,"['Anthracite', 'Beige', 'Black', 'Steel Blue']",dwr\2542045.jpg
2528211,OE1 Trolley Cushion,Herman Miller,N/A,N/A,N/A,"['Denim', 'Lichen', 'Talus', 'Stroll']",dwr\2528211.jpg
2536711,Loop Shelf,WeDoWood,$280.00,$290.00,N/A,"['Oak', 'Smoked Oak']",dwr\2536711.jpg
2555447,Palm Bed,Design Within Reach,"$3,295.00","$4,295.00",N/A,"['Oak', 'Walnut']",dwr\2555447.jpg
2543450,Rey Dining Table,HAY,N/A,N/A,N/A,"['Deep Black', 'Slate Blue', 'Golden', 'Deep Blue']",dwr\2543450.jpg
751,AJ Table Lamp,Louis Poulsen,"$1,060.00","$1,485.00",N/A,"['Black', 'Light Grey', 'Stainless Steel', 'Warm Grey']",dwr\751.jpg
7532,Taccia Table Lamp,Flos,"$1,503.00","$3,688.00",N/A,"['Black', 'Bronze', 'White', 'Anodized Silver']",dwr\7532.jpg
2526603,Prouvé Lampe De Bureau,Vitra,N/A,N/A,N/A,"['Deep Black', 'Japanese Red', 'Bleu Marcoule']",dwr\2526603.jpg
2568017,Multi Lite Table Lamp,N/A,N/A,N/A,N/A,[],dwr\2568017.jpg
2568014,Aspide Table Lamp,Gubi,N/A,N/A,N/A,[],dwr\2568014.jpg
2568016,Multi Lite Portable Lamp,N/A,N/A,N/A,N/A,[],dwr\2568016.jpg
4412,Copeland Task Light,Knoll®,N/A,N/A,N/A,['Black'],dwr\4412.jpg
2517941,Panthella Table Lamp,Louis Poulsen,$635.00,"$1,270.00",N/A,"['Black', 'Brass', 'Chrome', 'Opal White']",dwr\2517941.jpg
2516116,PC Portable Lamp,HAY,N/A,N/A,N/A,"['Black', 'Cool Grey', 'Dusty Red', 'Ocean Green']",dwr\2516116.jpg
2530654,Panthella Portable Lamp,Louis Poulsen,$405.00,$460.00,N/A,"['Coral', 'Opal', 'Orange', 'Pale Rose']",dwr\2530654.jpg
2519197,Hashira Table Lamp,Audo Copenhagen,N/A,N/A,N/A,['Natural'],dwr\2519197.jpg
2571224,Melt Table Lamp,Tom Dixon,N/A,N/A,N/A,"['Chrome', 'Copper', 'Gold', 'Smoke']",dwr\2571224.jpg
2571222,Bilboquet Table Lamp,Flos,N/A,N/A,N/A,"['Linen', 'Sage', 'Tomato']",dwr\2571222.jpg
2552915,VL Studio Light,Louis Poulsen,$485.00,"$1,475.00",N/A,"['Black', 'Lacquered Brass']",dwr\2552915.jpg
2571226,Bell Portable Lamp,Tom Dixon,$260.00,$325.00,N/A,"['Black', 'Chrome', 'Copper', 'Gold']",dwr\2571226.jpg
2576020,Ray Portable Lamp,,N/A,N/A,N/A,"['Black', 'Green']",dwr\2576020.jpg
2571225,Melt Portable Table Lamp,Tom Dixon,$305.00,$345.00,N/A,"['Chrome', 'Copper', 'Gold', 'Black / Silver']",dwr\2571225.jpg
2576018,Hashira Table Lamp Portable,,N/A,N/A,N/A,['Natural'],dwr\2576018.jpg
2537215,Apollo Portable Lamp,N/A,N/A,N/A,N/A,[],N/A
2537216,Pao Portable Lamp,HAY,N/A,N/A,N/A,"['Cool Grey', 'Soft Black', 'Cream White', 'Lamp Red']",dwr\2537216.jpg
2571221,Totem Table Lamp,Pablo,$925.00,"$1,350.00",N/A,[],dwr\2571221.jpg
2576028,Chiara Table Lamp,Flos,N/A,N/A,N/A,['Aluminum/Anthracite'],dwr\2576028.jpg
2516468,Matin Table Lamp,HAY,$215.00,$265.00,N/A,"['Blue', 'Bright Red', 'Green', 'Lavender']",dwr\2516468.jpg
2196970,Type 75 Desk Lamp,Anglepoise,$320.00,$430.00,N/A,"['Brushed Aluminum', 'Jet Black', 'Pastels', 'Sienna']",dwr\2196970.jpg
4709,Nelson Cigar Lotus Table Lamp,Herman Miller,N/A,N/A,N/A,"['Metal', 'Walnut']",dwr\4709.jpg
2515277,JWDA Table Lamp,Audo Copenhagen,$435.00,$540.00,N/A,"['Carrara', 'Nero', 'Rose Marble']",dwr\2515277.jpg
2197474,Carrie Portable LED Lantern,Audo Copenhagen,N/A,N/A,N/A,"['Black', 'Olive Green', 'White', 'Burned Red']",dwr\2197474.jpg
2535979,Type 75 Mini Table Lamp,Anglepoise,N/A,N/A,N/A,"['Umber Black', 'Turmeric Gold', 'Mole Grey']",dwr\2535979.jpg
5805,Nelson Ball Lotus Table Lamp,Herman Miller,N/A,N/A,N/A,"['Metal', 'Walnut']",dwr\5805.jpg
2195605,Atollo Table Lamp,Oluce,"$1,285.00","$3,225.00",N/A,"['Black Metal', 'Opal Glass']",dwr\2195605.jpg
2460,Tizio Desk Lamp,Artemide,$520.00,$915.00,N/A,[],dwr\2460.jpg
7468,Tolomeo Desk Lamp,Artemide,$465.00,$665.00,N/A,"['Aluminum', 'Black']",dwr\7468.jpg
2516368,Bellhop Portable LED Table Lamp,Flos,N/A,N/A,N/A,"['Burnt Orange', 'Dark Brown', 'Grey', 'Grey Blue']",dwr\2516368.jpg
2517589,Pixo Plus Table Lamp,Pablo,N/A,N/A,N/A,"['Azure', 'Black', 'Black Brass', 'Glow']",dwr\2517589.jpg
2514242,Gravity Table Lamp,Gubi,$899.00,$990.00,N/A,"['Nero Marquina', 'Grey Emperador', 'Bianco Carrara']",dwr\2514242.jpg
2542225,Obello Portable Lamp,Gubi,N/A,N/A,N/A,['Porcelain White'],dwr\2542225.jpg
2568231,Matin Liberty Table Lamp,HAY,$285.00,$345.00,N/A,"['Betsy Ann', 'Cherry Drop', 'Ed', 'Mitsi']",dwr\2568231.jpg
2564510,Apex Table Lamp,HAY,N/A,N/A,N/A,"['Oyster White', 'Iron Black', 'Emerald Green']",dwr\2564510.jpg
2527197,Stemlite Table Lamp,Gubi,N/A,N/A,N/A,"['Pebble Grey', 'Black Chrome', 'Black Red']",dwr\2527197.jpg
897,Grasshopper Table Lamp,Gubi,N/A,N/A,N/A,"['Anthracite Grey', 'Black', 'Dusty Blue', 'Black Glossy']",dwr\897.jpg
2543125,Parade Table Lamp,HAY,$225.00,$325.00,N/A,"['Moss Green', 'Blush Pink', 'Shell White']",dwr\2543125.jpg
9155,Original 1227 Task Lamp,Anglepoise,$320.00,$360.00,N/A,"['Chrome', 'Dove Grey', 'Jet Black', 'Linen White']",dwr\9155.jpg
2196971,Type 75 Mini Desk Lamp,Anglepoise,$275.00,$370.00,N/A,"['Jet Black', 'Pastels', 'Slate Grey', 'Alpine White']",dwr\2196971.jpg
8090,Focal LED Lamp with USB Port,Design Within Reach,$245.00,$147.00,N/A,"['Black', 'Grey', 'White']",dwr\8090.jpg
462,Nelson Cigar Tripod Lamp,Herman Miller,$495.00,$895.00,N/A,[],dwr\462.jpg
2516412,Type 80 Desk Lamp,Anglepoise,N/A,N/A,N/A,"['Matte Black', 'Grey Mist', 'Rose Pink', 'Pistachio Green']",dwr\2516412.jpg
1473,Nelson Pear Lotus Table Lamp,Herman Miller,N/A,N/A,N/A,"['Metal', 'Walnut']",dwr\1473.jpg
6173,PH 3/2 Table Lamp,Louis Poulsen,"$1,565.00","$1,715.00",N/A,"['Black', 'Brass', 'Chrome']",dwr\6173.jpg
2552913-1,"Nessino Table Lamp, Orange",Artemide,N/A,N/A,N/A,['Orange'],dwr\2552913-1.jpg
2516413,90 Mini Mini Desk Lamp,Anglepoise,N/A,N/A,N/A,"['Steel Blue', 'Carbon Black']",dwr\2516413.jpg
2195387,Nelson Ball Tripod Lamp,Herman Miller,N/A,N/A,N/A,['White'],dwr\2195387.jpg
2525884,Talia Task Lamp,Pablo,N/A,N/A,N/A,"['Black', 'White', 'White / Silver']",dwr\2525884.jpg
2552912-1,"Nesso Table Lamp, Orange",Artemide,N/A,N/A,N/A,['Orange'],dwr\2552912-1.jpg
2545167,Apollo Table Shade,HAY,N/A,N/A,N/A,['Opal Glass'],dwr\2545167.jpg
2517944,Bola Table Lamp,Pablo,N/A,N/A,N/A,"['Black', 'Brass', 'Chrome', 'Rose Gold']",dwr\2517944.jpg
611,Flute Personal Light,Herman Miller,N/A,N/A,N/A,"['Graphite', 'White']",dwr\611.jpg
2514184,Pleat Drum Table Lamp,Design Within Reach,$495.00,$396.00,N/A,"['Black', 'Dove Grey']",dwr\2514184.jpg
2552913-2,"Nessino Table Lamp, White",Artemide,N/A,N/A,N/A,['White'],dwr\2552913-2.jpg
2550211,Filigrana T2 Table Lamp,Established & Sons,$815.00,$652.00,N/A,"['Blue', 'Tobacco', 'White']",dwr\2550211.jpg
6492,Kelvin LED Table Lamp,Flos,N/A,N/A,N/A,"['Anthracite', 'Black', 'White']",dwr\6492.jpg
2371,Spun T1 Table Lamp,Flos,N/A,N/A,N/A,"['Black', 'White']",dwr\2371.jpg
2195455,Ode Desk Lamp,Herman Miller,N/A,N/A,N/A,"['Black', 'White']",dwr\2195455.jpg
2519090,Leaf Table Lamp,Muuto,N/A,N/A,N/A,"['Black', 'Dark Green', 'Grey', 'White']",dwr\2519090.jpg
324,Brazo Table Lamp,Pablo,N/A,N/A,N/A,"['Aluminum', 'Black', 'White']",dwr\324.jpg
2552912-2,"Nesso Table Lamp, White",Artemide,N/A,N/A,N/A,['White'],dwr\2552912-2.jpg
6235,Nelson Pear Tripod Lamp,Herman Miller,$495.00,$695.00,N/A,[],dwr\6235.jpg
2519193,TR Bulb Table Lamp,Audo Copenhagen,N/A,N/A,N/A,['Grey Marble'],dwr\2519193.jpg
2545172,LBM Table Lamp,HAY,$195.00,$117.00,N/A,"['Cream White', 'Titanium Yellow']",dwr\2545172.jpg
154-2,"IC Table Lamp, T1",Flos,N/A,N/A,N/A,"['Black', 'Brass', 'Chrome']",dwr\154-2.jpg
2516478,PC Table Lamp S,HAY,N/A,N/A,N/A,['Soft Black'],dwr\2516478.jpg
154-1,"IC Table Lamp, T2",Flos,N/A,N/A,N/A,"['Black', 'Brass', 'Chrome']",dwr\154-1.jpg
2518994,Control Table Lamp,Muuto,N/A,N/A,N/A,"['Black', 'Grey', 'Red', 'White']",dwr\2518994.jpg
2542227,Unbound Table Lamp,Gubi,N/A,N/A,N/A,['Grey Marble Base'],dwr\2542227.jpg
2514057,Tolomeo Parchment Shade Lamp,Artemide,N/A,N/A,N/A,['Parchment'],dwr\2514057.jpg
2526848-1,"Parc Table Lamp, Style 1 ",Lambert & Fils,$805.00,$483.00,N/A,"['Black', 'Green', 'Midnight Blue', 'Terracotta']",dwr\2526848-1.jpg
2197929,Yuh Table Lamp,Louis Poulsen,$915.00,"$1,065.00",N/A,"['Black', 'White', 'White / Brass', 'Black / Brass']",dwr\2197929.jpg
527,Elise Table Lamp,Pablo,$215.00,$260.00,N/A,"['Aluminum', 'Black']",dwr\527.jpg
6547,Mantis BS3 Table Lamp,DCW Editions,N/A,N/A,N/A,['Black'],dwr\6547.jpg
2514169,B-4 Table Lamp,Gubi,N/A,N/A,N/A,"['Black / White', 'Chianti']",dwr\2514169.jpg
1472,Nelson Lantern Tripod Lamp,Herman Miller,N/A,N/A,N/A,['White'],dwr\1472.jpg
2524155,PH 3½-2½ Table Lamp,Louis Poulsen,N/A,N/A,N/A,"['Green', 'Red', 'White', 'Yellow']",dwr\2524155.jpg
2526848-2,"Parc Table Lamp, Style 6",Lambert & Fils,N/A,N/A,N/A,"['Green', 'Midnight Blue', 'Terracotta']",dwr\2526848-2.jpg
2545173,LBM Corner Lamp,HAY,N/A,N/A,N/A,['Cream White'],dwr\2545173.jpg
2568015,Spacey Table Light,Lasvit,N/A,N/A,N/A,['Green'],dwr\2568015.jpg
2526640,Laguna Table Lamp,Artemide,$880.00,"$1,275.00",N/A,"['Brass', 'Bronze']",dwr\2526640.jpg
2525886,Mina Table Light,Visual Comfort Modern Collection,$524.00,$726.00,N/A,"['Matte Black', 'White Marble', 'Natural Brass']",dwr\2525886.jpg
2525889,Rohes Table Light,Visual Comfort Modern Collection,"$1,004.00","$1,392.00",N/A,"['Polished Nickel', 'Natural Brass']",dwr\2525889.jpg
2518995,Tip Table Lamp,Muuto,N/A,N/A,N/A,"['Black', 'White']",dwr\2518995.jpg
6487,Lampe Gras Model 205 Task Lamp,DCW Editions,N/A,N/A,N/A,['Matte Black'],dwr\6487.jpg
1889,Link Clamp Mount Lamp,Pablo,$430.00,$500.00,N/A,"['Black', 'Silver', 'White']",dwr\1889.jpg
6419,Link Task Lamp,Pablo,$495.00,$545.00,N/A,"['Black', 'Silver', 'White']",dwr\6419.jpg
7300,Serge Mouille Tripod Desk Lamp,Serge Mouille,"$2,995.00","$2,396.00",N/A,"['Black', 'White']",dwr\7300.jpg
2518993,Beam Table Lamp,Muuto,N/A,N/A,N/A,['Black'],dwr\2518993.jpg
2550213,T.O Table Lamp,Pablo,N/A,N/A,N/A,"['Carrara Marble / Chrome', 'Marquina Marble / Brass']",dwr\2550213.jpg
2550215,Yasuke Table Lamp,DCW Editions,N/A,N/A,N/A,['Black'],dwr\2550215.jpg
2555646,Common Paper Shade,HAY,$69.00,$89.00,N/A,[],dwr\2555646.jpg
136,Glo-Ball T1 Table Lamp,Flos,N/A,N/A,N/A,"['Black', 'Silver']",dwr\136.jpg
1755,Miss K Table Lamp,Flos,N/A,N/A,N/A,['Clear'],dwr\1755.jpg
4160,Cobra Table Lamp,Gubi,N/A,N/A,N/A,['Black'],dwr\4160.jpg
